codigo_viagem,cnpj,numero_equipamento_fiscal,numero_bilhete,data_emissao_bilhete,hora_emissao_bilhete,categoria_transporte,nu_linha,origem_destino_linha,ponto_origem_viagem,ponto_destino_viagem,tipo_servico,data_viagem,hora_viagem,tipo_viagem,numero_poltrona,plataforma_embarque,tipo_gratitude,valor_tarifa,valor_percentual_desconto,valor_aliquota_icms,valor_pedagio,valor_taxa_embarque,valor_total,origem_emissao,in_passagem_cancelada
2496184,78586674000107,41200178586674000107,2579147,16-01-2020,09:55:00,Interestadual,9013131,LONDRINA(PR) - SAO PAULO(SP),LONDRINA/PR        ,SAO PAULO/SP        ,Convencional com sanitário,18-01-2020,23:00:00,Regular,10,N/I,Tarifa Normal - sem desconto,92.28,0.0,12.0,11.57,6.05,109.9,Não Se Aplica,NÃO
2470156,78586674000107,41191278586674000107,2232473,18-12-2019,12:48:00,Interestadual,9013131,LONDRINA(PR) - SAO PAULO(SP),LONDRINA/PR        ,SAO PAULO/SP        ,Convencional com sanitário,07-01-2020,23:00:00,Regular,43,N/I,Tarifa Normal - sem desconto,92.28,0.0,12.0,11.57,6.05,109.9,Não Se Aplica,NÃO
2458783,16624611000140,29200116624611010960,589847,09-01-2020,19:06:33,Interestadual,5008461,ILHEUS(BA) - SAO PAULO(SP),ILHEUS/BA        ,RIO DE JANEIRO/RJ        ,Executivo,11-01-2020,09:10:00,Regular,14,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",340.28,21.53,18.0,7.28,3.7,278.0,Presencial,NÃO
2479282,16624611000140,33200116624611017973,63487,04-01-2020,14:05:49,Interestadual,5008461,ILHEUS(BA) - SAO PAULO(SP),RIO DE JANEIRO/RJ        ,SAO MATEUS/ES        ,Executivo,14-01-2020,23:00:00,Regular,13,41A44,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",246.66,28.43,20.0,6.78,7.68,191.0,Presencial,NÃO
2436688,16624611000140,29191116624611010960,460794,14-11-2019,14:12:43,Interestadual,4001761,RECIFE(PE) - SAO JOSE DO RIO PRETO(SP),FEIRA DE SANTANA/BA        ,BELO HORIZONTE/MG        ,Executivo,03-01-2020,18:30:00,Regular,3,PA,"Bilhete de Viagem do Idoso 100% - Inciso I, art. 40 da Lei nº 10.741/03",415.44,0.0,18.0,0.0,0.0,0.0,Presencial,NÃO
2479793,16624611000140,31191216624611009873,2742274,28-12-2019,14:59:30,Interestadual,5007561,ILHEUS(BA) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,ILHEUS/BA        ,Executivo,16-01-2020,22:00:00,Regular,11,A2,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",422.46,26.36,18.0,0.0,3.9,315.0,Presencial,NÃO
2458325,16624611000140,23191216624611010537,89466,30-12-2019,11:28:48,Interestadual,3001200,CRATO(CE) - NATAL(RN),JUAZEIRO DO NORTE/CE        ,NATAL/RN        ,Convencional com sanitário,09-01-2020,20:00:00,Regular,6,E,Tarifa Normal - sem desconto,166.0,0.0,18.0,0.0,0.0,166.0,Presencial,NÃO
2505761,16624611000140,31191216624611009873,2689876,23-12-2019,19:21:15,Interestadual,8020961,CAMPINAS(SP) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,CAMPINAS/SP        ,Executivo,20-01-2020,00:15:00,Regular,6,A1,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",225.01,64.9,18.0,4.55,3.9,87.43,Presencial,NÃO
2505764,16624611000140,31191216624611009873,2689876,23-12-2019,19:21:15,Interestadual,8020961,CAMPINAS(SP) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,CAMPINAS/SP        ,Executivo,20-01-2020,00:15:00,Regular,6,A1,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",225.01,64.9,18.0,4.55,3.9,87.43,Presencial,NÃO
2480148,16624611000140,31200116624611009873,2869642,10-01-2020,19:27:34,Interestadual,8020961,CAMPINAS(SP) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,CAMPINAS/SP        ,Executivo,18-01-2020,00:15:00,Regular,45,A1,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",225.01,65.9,18.0,4.55,3.9,85.18,Presencial,NÃO
2470154,78586674000107,41191278586674000107,2232473,18-12-2019,12:48:00,Interestadual,9013131,LONDRINA(PR) - SAO PAULO(SP),LONDRINA/PR        ,SAO PAULO/SP        ,Convencional com sanitário,07-01-2020,23:00:00,Regular,43,N/I,Tarifa Normal - sem desconto,92.28,0.0,12.0,11.57,6.05,109.9,Não Se Aplica,NÃO
2496186,78586674000107,41200178586674000107,2579147,16-01-2020,09:55:00,Interestadual,9013131,LONDRINA(PR) - SAO PAULO(SP),LONDRINA/PR        ,SAO PAULO/SP        ,Convencional com sanitário,18-01-2020,23:00:00,Regular,10,N/I,Tarifa Normal - sem desconto,92.28,0.0,12.0,11.57,6.05,109.9,Não Se Aplica,NÃO
2442440,78586674000107,35191278586674008515,2889547,14-12-2019,10:08:00,Interestadual,9013131,LONDRINA(PR) - SAO PAULO(SP),SAO PAULO/SP        ,LONDRINA/PR        ,Convencional com sanitário,02-01-2020,23:00:00,Regular,6,N/I,Tarifa Normal - sem desconto,0.0,100.0,12.0,0.0,0.0,0.0,Não Se Aplica,NÃO
2524057,78586674000107,35200178586674008515,486149,21-01-2020,13:19:00,Interestadual,9013131,LONDRINA(PR) - SAO PAULO(SP),SAO PAULO/SP        ,LONDRINA/PR        ,Convencional com sanitário,23-01-2020,23:00:00,Regular,23,N/I,"Gratuidade Jovem de Baixa Renda 100% - Inciso I, art. 32 da Lei nº 12.852/13",91.94,0.0,12.0,11.37,6.59,109.9,Não Se Aplica,NÃO
2521650,61084018000103,31200161084018004877,513062,17-01-2020,15:10:00,Interestadual,6030551,BELO HORIZONTE(MG) - RIO DE JANEIRO(RJ),BELO HORIZONTE/MG        ,RIO DE JANEIRO/RJ        ,Leito com ar condicionado,24-01-2020,22:30:00,Regular,3,E2,Tarifa Normal - sem desconto,238.58,0.0,18.0,7.51,3.9,229.99,Não Se Aplica,NÃO
2468158,61084018000103,31200161084018004877,483912,05-01-2020,20:01:00,Interestadual,6030551,BELO HORIZONTE(MG) - RIO DE JANEIRO(RJ),BELO HORIZONTE/MG        ,RIO DE JANEIRO/RJ        ,Leito com ar condicionado,07-01-2020,22:30:00,Regular,2,E2,Tarifa Normal - sem desconto,238.58,0.0,18.0,7.51,3.9,279.99,Não Se Aplica,NÃO
2468375,61084018000103,31200161084018004877,487482,07-01-2020,09:40:00,Interestadual,8006900,SOROCABA(SP) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,SAO PAULO/SP        ,Convencional com sanitário,08-01-2020,21:28:00,Regular,22,E2,Tarifa Normal - sem desconto,137.59,0.0,18.0,2.5,3.9,143.99,Não Se Aplica,NÃO
2491436,55340921000195,50191255340921000357,440146,11-12-2019,16:17:26,Interestadual,19001700,BELA VISTA(MS) - SAO PAULO(SP),DOURADOS/MS        ,SAO PAULO/SP        ,Convencional com sanitário,15-01-2020,16:30:00,Regular,12,N/I,"Bilhete de Viagem do Idoso 50% - Inciso II, art. 40 da Lei nº 10.741/03",238.02,50.0,12.0,18.69,4.5,142.2,Não Se Aplica,NÃO
2492236,61084018000103,41200161084018005849,194730,04-01-2020,13:37:00,Não Se Aplica,8006261,SAO PAULO(SP) - CURITIBA(PR),CURITIBA/PR        ,SAO PAULO/SP        ,Não Se Aplica,10-01-2020,23:58:00,Regular,4,B,Tarifa Normal - sem desconto,101.54,0.0,12.0,2.33,6.12,109.99,Não Se Aplica,NÃO
2436451,61084018000103,41191261084018005849,184482,23-12-2019,16:11:00,Interestadual,8006261,SAO PAULO(SP) - CURITIBA(PR),CURITIBA/PR        ,SAO PAULO/SP        ,Convencional com sanitário,01-01-2020,23:30:00,Regular,30,B,Tarifa Normal - sem desconto,101.54,0.0,12.0,2.33,6.12,119.99,Não Se Aplica,NÃO
2493435,61084018000103,35200161084018000103,6486989,07-01-2020,07:11:00,Interestadual,8006200,SAO PAULO(SP) - CURITIBA(PR),SAO PAULO/SP        ,CURITIBA/PR        ,Convencional com sanitário,17-01-2020,14:15:00,Regular,2,06,Tarifa Normal - sem desconto,95.4,0.0,12.0,2.33,7.26,104.99,Não Se Aplica,NÃO
2520400,61084018000103,35200161084018000103,6809361,17-01-2020,20:26:00,Interestadual,8006261,SAO PAULO(SP) - CURITIBA(PR),SAO PAULO/SP        ,CURITIBA/PR        ,Convencional com sanitário,19-01-2020,18:15:00,Regular,21,06,Tarifa Normal - sem desconto,100.4,0.0,12.0,2.33,7.26,109.99,Não Se Aplica,NÃO
2470746,79111779000172,41190979111779000172,0,06-01-2020,13:39:00,Interestadual,9010761,CURITIBA(PR) - ITAPOA(SC),ITAPOA/SC        ,CURITIBA/PR        ,Convencional com sanitário,07-01-2020,10:00:00,Regular,4,N/I,"Gratuidade de Criança - Inciso XVII, art. 29 do Decreto nº 2.521/98",0.0,100.0,12.0,0.0,0.0,0.0,Não Se Aplica,NÃO
2432607,55340921000195,000013,94731,02-01-2020,14:25:29,Interestadual,6040560,BELO HORIZONTE(MG) - CAMPO GRANDE(MS),BELO HORIZONTE/MG        ,SAO JOSE DO RIO PRETO/SP        ,Executivo,02-01-2020,18:00:00,Regular,15,N/I,Tarifa Normal - sem desconto,215.12,0.0,18.0,2.73,3.9,188.02,Não Se Aplica,NÃO
2468359,61084018000103,33191161084018005253,139010,01-11-2019,11:33:00,Interestadual,6031500,JUIZ DE FORA(MG) - SANTOS(SP),TRES RIOS/RJ        ,SANTOS/SP        ,Convencional com sanitário,08-01-2020,20:30:00,Regular,11,10,"Bilhete de Viagem do Idoso 50% - Inciso II, art. 40 da Lei nº 10.741/03",135.64,50.0,20.0,0.0,0.0,67.82,Não Se Aplica,NÃO
2492661,61084018000103,33200161084018005253,227004,12-01-2020,14:51:00,Interestadual,6030551,BELO HORIZONTE(MG) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,BELO HORIZONTE/MG        ,Leito com ar condicionado,13-01-2020,22:30:00,Regular,2,49 A 55,Tarifa Normal - sem desconto,236.15,0.0,20.0,7.7,6.14,279.99,Não Se Aplica,NÃO
2468162,61084018000103,31200161084018004877,483912,05-01-2020,20:01:00,Interestadual,6030551,BELO HORIZONTE(MG) - RIO DE JANEIRO(RJ),BELO HORIZONTE/MG        ,RIO DE JANEIRO/RJ        ,Leito com ar condicionado,07-01-2020,22:30:00,Regular,2,E2,Tarifa Normal - sem desconto,238.58,0.0,18.0,7.51,3.9,279.99,Não Se Aplica,NÃO
2468673,61084018000103,31200161084018004877,493258,09-01-2020,11:18:00,Interestadual,6030551,BELO HORIZONTE(MG) - RIO DE JANEIRO(RJ),BELO HORIZONTE/MG        ,RIO DE JANEIRO/RJ        ,Leito com ar condicionado,09-01-2020,23:59:00,Regular,7,E2,Tarifa Normal - sem desconto,238.58,0.0,18.0,7.51,3.9,279.99,Não Se Aplica,NÃO
2519250,55340921000195,35200155340921000195,289289,19-01-2020,13:00:06,Interestadual,8020860,SAO JOSE DO RIO PRETO(SP) - UBERLANDIA(MG),SAO JOSE DO RIO PRETO/SP        ,UBERABA/MG        ,Executivo,20-01-2020,18:45:00,Regular,1,N/I,Tarifa Normal - sem desconto,62.72,0.0,12.0,0.0,6.48,64.5,Não Se Aplica,NÃO
2510220,23542573000142,33191233337007000152,100283280,18-12-2019,17:10:00,Interestadual,11001661,CUIABA(MT) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,CAMPINAS/SP        ,Executivo,20-01-2020,23:30:00,Regular,33,N/I,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",104.34,29.0,20.0,8.51,6.14,118.99,Não Se Aplica,NÃO
2510294,23542573000142,33191233337007000152,100364500,27-12-2019,16:16:00,Interestadual,11001631,CUIABA(MT) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,UBERABA/MG        ,Semileito,21-01-2020,12:00:00,Regular,57,N/I,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",156.97,44.0,20.0,16.06,6.14,179.17,Não Se Aplica,NÃO
2510288,23542573000142,33191233337007000152,100364500,27-12-2019,16:16:00,Interestadual,11001631,CUIABA(MT) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,UBERABA/MG        ,Semileito,21-01-2020,12:00:00,Regular,57,N/I,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",156.97,44.0,20.0,16.06,6.14,179.17,Não Se Aplica,NÃO
2492378,61084018000103,41200161084018005849,201781,12-01-2020,12:55:00,Interestadual,8006261,SAO PAULO(SP) - CURITIBA(PR),CURITIBA/PR        ,SAO PAULO/SP        ,Convencional com sanitário,12-01-2020,16:15:00,Regular,27,B,Tarifa Normal - sem desconto,101.54,0.0,12.0,2.33,6.12,109.99,Não Se Aplica,NÃO
2468874,61084018000103,41200161084018005849,194730,04-01-2020,13:37:00,Interestadual,8006261,SAO PAULO(SP) - CURITIBA(PR),CURITIBA/PR        ,SAO PAULO/SP        ,Convencional com sanitário,10-01-2020,23:58:00,Regular,4,B,Tarifa Normal - sem desconto,101.54,0.0,12.0,2.33,6.12,109.99,Não Se Aplica,NÃO
2521065,61084018000103,41200161084018005849,209128,21-01-2020,08:28:00,Interestadual,8006200,SAO PAULO(SP) - CURITIBA(PR),CURITIBA/PR        ,SAO PAULO/SP        ,Convencional com sanitário,22-01-2020,09:30:00,Regular,25,B,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",94.35,50.0,12.0,2.33,6.31,55.81,Não Se Aplica,NÃO
2492659,61084018000103,33200161084018005253,227004,12-01-2020,14:51:00,Interestadual,6030551,BELO HORIZONTE(MG) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,BELO HORIZONTE/MG        ,Leito com ar condicionado,13-01-2020,22:30:00,Regular,2,49 A 55,Tarifa Normal - sem desconto,236.15,0.0,20.0,7.7,6.14,279.99,Não Se Aplica,NÃO
2457219,16624611000140,32200116624611028401,262669,04-01-2020,14:29:19,Interestadual,17008261,GUARAPARI(ES) - BELO HORIZONTE(MG),GUARAPARI/ES        ,BELO HORIZONTE/MG        ,Executivo,06-01-2020,00:45:00,Regular,31,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",183.69,13.04,12.0,0.51,10.75,171.0,Presencial,NÃO
2457219,16624611000140,32191216624611028401,254480,29-12-2019,10:56:36,Interestadual,17008261,GUARAPARI(ES) - BELO HORIZONTE(MG),GUARAPARI/ES        ,BELO HORIZONTE/MG        ,Executivo,06-01-2020,00:45:00,Regular,28,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",183.69,13.04,12.0,0.51,10.75,171.0,Presencial,NÃO
2507007,16624611000140,32200116624611028401,285679,22-01-2020,09:41:29,Interestadual,17008261,GUARAPARI(ES) - BELO HORIZONTE(MG),GUARAPARI/ES        ,BELO HORIZONTE/MG        ,Executivo,24-01-2020,14:30:00,Regular,10,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",184.11,64.9,12.0,1.09,10.75,76.46,Presencial,NÃO
2478515,16624611000140,32191116624611028401,223870,25-11-2019,13:24:44,Interestadual,17008261,GUARAPARI(ES) - BELO HORIZONTE(MG),GUARAPARI/ES        ,BELO HORIZONTE/MG        ,Executivo,12-01-2020,00:30:00,Regular,4,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",184.11,64.9,12.0,1.09,10.75,76.46,Presencial,NÃO
2457218,16624611000140,32200116624611028401,262669,04-01-2020,14:29:19,Interestadual,17008261,GUARAPARI(ES) - BELO HORIZONTE(MG),GUARAPARI/ES        ,BELO HORIZONTE/MG        ,Executivo,06-01-2020,00:45:00,Regular,31,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",183.69,13.04,12.0,0.51,10.75,171.0,Presencial,NÃO
2457218,16624611000140,32191216624611028401,254480,29-12-2019,10:56:36,Interestadual,17008261,GUARAPARI(ES) - BELO HORIZONTE(MG),GUARAPARI/ES        ,BELO HORIZONTE/MG        ,Executivo,06-01-2020,00:45:00,Regular,28,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",183.69,13.04,12.0,0.51,10.75,171.0,Presencial,NÃO
2458110,16624611000140,29200116624611010960,587401,08-01-2020,23:30:47,Interestadual,5009361,SALVADOR(BA) - SAO PAULO(SP),FEIRA DE SANTANA/BA        ,SAO PAULO/SP        ,Executivo,08-01-2020,23:30:00,Regular,18,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",603.16,43.9,18.0,11.01,3.7,353.08,Internet,NÃO
2507210,16624611000140,31200116624611009873,2847244,08-01-2020,17:11:42,Interestadual,17008261,GUARAPARI(ES) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,GUARAPARI/ES        ,Executivo,25-01-2020,01:45:00,Regular,34,B1,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",197.64,50.9,18.0,1.17,3.9,102.11,Presencial,NÃO
2457268,16624611000140,29200116624611010960,565476,02-01-2020,14:34:59,Interestadual,5009300,SALVADOR(BA) - SAO PAULO(SP),FEIRA DE SANTANA/BA        ,SAO PAULO/SP        ,Convencional com sanitário,06-01-2020,11:30:00,Regular,35,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",422.29,103.48,18.0,11.01,3.7,0.0,Presencial,NÃO
2458946,16624611000140,31191216624611009873,2570258,12-12-2019,23:05:53,Interestadual,5008000,PRADO(BA) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,PRADO/BA        ,Convencional com sanitário,11-01-2020,21:15:00,Regular,31,A2,Autorização de Viagem - Passe Livre - Art. 1º da Lei nº 8.899/94,210.1,101.86,18.0,0.0,3.9,0.0,Presencial,NÃO
2495572,78586674000107,35200178586674008515,471628,14-01-2020,11:50:00,Interestadual,9012661,IVAIPORA(PR) - SAO PAULO(SP),SAO PAULO/SP        ,ARAPONGAS/PR        ,Executivo,14-01-2020,20:30:00,Regular,36,N/I,Tarifa Normal - sem desconto,150.48,0.0,12.0,24.65,6.59,181.72,Não Se Aplica,NÃO
2457298,16624611000140,35200116624611000140,672169,04-01-2020,17:42:45,Interestadual,5008600,VALENCA(BA) - SAO PAULO(SP),SAO PAULO/SP        ,VALENCA/BA        ,Convencional com sanitário,06-01-2020,12:30:00,Regular,15,65,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",400.17,8.51,12.0,13.38,7.49,387.0,Internet,NÃO
2458868,16624611000140,35200116624611000140,680428,07-01-2020,17:21:19,Interestadual,5022061,SANTANA(BA) - SAO PAULO(SP),SAO PAULO/SP        ,SANTANA/BA        ,Executivo,11-01-2020,14:30:00,Regular,24,63,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",369.12,30.0,12.0,7.39,7.49,273.26,Presencial,NÃO
2480122,16624611000140,32200116624611028401,271773,11-01-2020,11:30:04,Interestadual,17008261,GUARAPARI(ES) - BELO HORIZONTE(MG),GUARAPARI/ES        ,BELO HORIZONTE/MG        ,Executivo,17-01-2020,23:30:00,Regular,31,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",184.11,13.01,12.0,1.09,10.75,172.0,Presencial,NÃO
2442995,78586674000107,35191278586674008515,376939,07-12-2019,11:16:00,Interestadual,9014400,MARINGA(PR) - SANTOS(SP),SANTOS/SP        ,LONDRINA/PR        ,Convencional com sanitário,04-01-2020,20:30:00,Regular,8,N/I,Tarifa Normal - sem desconto,134.69,0.0,12.0,26.37,5.02,166.08,Não Se Aplica,NÃO
2478975,16624611000140,31200116624611009873,2877321,11-01-2020,14:42:12,Interestadual,5008000,PRADO(BA) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,TEIXEIRA DE FREITAS/BA        ,Convencional com sanitário,13-01-2020,21:15:00,Regular,34,A2,Tarifa Normal - sem desconto,190.1,0.0,18.0,0.0,3.9,194.0,Presencial,NÃO
2457623,16624611000140,35191216624611000140,596071,09-12-2019,12:16:51,Interestadual,5008600,VALENCA(BA) - SAO PAULO(SP),SAO PAULO/SP        ,UBAITABA/BA        ,Convencional com sanitário,07-01-2020,12:30:00,Regular,9,65,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",371.27,40.0,12.0,13.77,7.49,244.02,Presencial,NÃO
2506046,16624611000140,31200116624611009873,2964227,20-01-2020,23:33:38,Interestadual,17008261,GUARAPARI(ES) - BELO HORIZONTE(MG),BELO HORIZONTE/MG        ,VITORIA/ES        ,Executivo,20-01-2020,23:45:00,Regular,40,B1,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",179.5,13.04,18.0,0.0,3.9,160.0,Internet,NÃO
2524108,78586674000107,35200178586674008515,489263,22-01-2020,20:27:00,Interestadual,9014161,MARINGA(PR) - BAURU(SP),BAURU/SP        ,LONDRINA/PR        ,Executivo,24-01-2020,14:00:00,Regular,7,N/I,Tarifa Normal - sem desconto,62.17,0.0,12.0,4.49,5.09,71.75,Não Se Aplica,NÃO
2435671,16624611000140,32191116624611028401,222742,22-11-2019,21:54:04,Interestadual,17008261,GUARAPARI(ES) - BELO HORIZONTE(MG),GUARAPARI/ES        ,BELO HORIZONTE/MG        ,Executivo,01-01-2020,23:00:00,Regular,12,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",184.11,50.9,12.0,1.09,10.75,102.24,Presencial,NÃO
2479133,16624611000140,29200116624611010960,571946,04-01-2020,11:25:43,Interestadual,5008600,VALENCA(BA) - SAO PAULO(SP),UBAITABA/BA        ,SAO PAULO/SP        ,Convencional com sanitário,14-01-2020,12:30:00,Regular,20,0,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",398.16,30.0,18.0,14.67,2.0,295.38,Presencial,NÃO
2451957,30069314000101,35191130069314002821,357043,27-11-2019,09:49:00,Interestadual,8008000,SAO PAULO(SP) - RIO DE JANEIRO(RJ),SAO PAULO/SP        ,RIO DE JANEIRO/RJ        ,Convencional com sanitário,02-01-2020,11:30:00,Regular,9,02,Tarifa Normal - sem desconto,93.27,0.0,12.0,7.83,6.39,107.49,Não Se Aplica,NÃO
2519563,55340921000195,50200155340921000357,477997,03-01-2020,19:07:26,Interestadual,19001661,DOURADOS(MS) - SAO PAULO(SP),DOURADOS/MS        ,SAO PAULO/SP        ,Executivo,25-01-2020,16:00:00,Regular,2,N/I,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",282.21,100.0,12.0,0.0,0.0,0.0,Não Se Aplica,NÃO
2452656,30069314000101,33200130069314000101,4320155,05-01-2020,14:18:00,Interestadual,8008000,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,05-01-2020,17:44:00,Regular,6,49 A 55,Tarifa Normal - sem desconto,99.59,0.0,20.0,4.26,6.14,109.99,Não Se Aplica,NÃO
2451781,30069314000101,33191130069314000101,3337253,29-11-2019,20:16:00,Interestadual,8008000,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,01-01-2020,15:45:00,Regular,39,49 A 55,Tarifa Normal - sem desconto,104.59,0.0,20.0,4.26,6.14,114.99,Não Se Aplica,NÃO
2444547,23542573000142,33200133542531000165,100466400,03-01-2020,11:53:00,Interestadual,7015960,RIO DE JANEIRO(RJ) - APARECIDA(SP),RIO DE JANEIRO/RJ        ,LORENA/SP        ,Executivo,04-01-2020,15:30:00,Regular,2,N/I,"Tarifa Promocional - Parágrafo 3º, art. 27 do Decreto nº 2.521/98",73.61,19.0,20.0,3.25,6.14,83.0,Não Se Aplica,NÃO
2451967,30069314000101,000013,4221636,02-01-2020,10:11:00,Interestadual,8008000,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,02-01-2020,11:43:00,Regular,26,13,Tarifa Normal - sem desconto,99.59,0.0,20.0,4.26,6.14,104.99,Não Se Aplica,NÃO
2467044,55340921000195,50200155340921000357,480768,05-01-2020,17:41:46,Interestadual,19001661,DOURADOS(MS) - SAO PAULO(SP),NOVA ANDRADINA/MS        ,SAO PAULO/SP        ,Executivo,07-01-2020,16:00:00,Regular,16,N/I,Tarifa Normal - sem desconto,231.89,0.0,12.0,17.12,2.66,309.64,Não Se Aplica,NÃO
2452087,30069314000101,33191230069314000101,4179196,31-12-2019,12:51:00,Interestadual,8008000,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,02-01-2020,23:25:00,Regular,13,49 A 55,Tarifa Normal - sem desconto,99.59,0.0,20.0,4.26,6.14,109.99,Não Se Aplica,NÃO
2452505,30069314000101,33200130069314000101,4307185,04-01-2020,21:39:00,Interestadual,8008000,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,04-01-2020,22:59:00,Regular,34,49 A 55,Tarifa Normal - sem desconto,99.59,0.0,20.0,4.26,6.14,104.99,Não Se Aplica,NÃO
2515722,30069314000101,33200130069314000101,4855307,25-01-2020,23:11:00,Interestadual,8008000,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,25-01-2020,23:40:00,Regular,36,49 A 55,Tarifa Normal - sem desconto,96.02,0.0,20.0,7.83,6.14,109.99,Não Se Aplica,NÃO
2487914,30069314000101,33200130069314000101,4684253,18-01-2020,17:32:00,Interestadual,8008000,SAO PAULO(SP) - RIO DE JANEIRO(RJ),RIO DE JANEIRO/RJ        ,SAO PAULO/SP        ,Convencional com sanitário,18-01-2020,17:45:00,Regular,11,49 A 55,Tarifa Normal - sem desconto,99.59,0.0,20.0,4.26,6.14,109.99,Não Se Aplica,NÃO
